ID,App-name,version,rating,date,device,author,body,category,cluster,priority
1405,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Kenny Ngoo,Buggy Lots and lots of bugs in this eBay app. Was expecting more from you guys. Can't see seller's items and crashes alot,BUG,C131,NORMAL
1406,com.ebay.mobile,2.6.1.98,4,1400000000000,Samsung Galaxy S3,Musa Hodzic,"Share button still hangs ""I was excited to see an update but unfortunately the share button still doesn't work  that's the first thing I checked. I have to open it with a browser and then share. Really annoying. Please fix.""",BUG,C132,NORMAL
1407,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Darren Robert Saunders,Google nexus 10 Since latest update eBay as slowed down or fails to open on items for viewing. Also it fails to load when searching for items. Please fix. New update....I have now had no choice but to delete this as it is fails to load. Please fix.....Google nexus 10,BUG,C133,NORMAL
1408,com.ebay.mobile,2.6.1.98,4,1400000000000,?,Ian Turner,"On the whole  pretty good!"" Apart from randomly signing out and reverting to the USA site.....,BUG,C134,NORMAL
1409,com.ebay.mobile,2.6.1.98,5,1.40E+12,?,Gustavo Linzan,Update: 4/22/14 ""Update: It's working now!  I use eBay all the time. I love to buy and sell mobile phones. I'm usually an eBay fan boy  but this morning  I woke up and found myself unexpectedly logged out. When I tried to log in  it kept saying 'no network connection available ' which is untrue since I was on a wifi network. Tried logging in with my regular data connection and still nothing. Please fix  then I'll update my rating.   Nexus 5",BUG,C134,NORMAL
1410,com.ebay.mobile,2.6.1.98,1,1400000000000,Galaxy S2 Skyrocket,M Alarva,"Keeps logging me out!!!!! ""Since the update  it is constantly logging me out and prompting for me to log back in due to my session expiring?!!! WTH happened?!!! PLEASE FIX ASAP!!!!!!!!!!!!""",BUG,C134,NORMAL
1411,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Charlotte Rose,"New update? Joke ""Ever since the """"new"""" update  I can't see items sold or pending  I can't see if they paid  and I get the notification  2 hours later... Please fix this.""",BUG,C135,NORMAL
1412,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Jenny Dove,"Not good ""Buggy and saying i have unpaid items? I ordered one ring and landed up having to pay for five more  as when it goes to """"commit to buy"""" it goes back to the buy page like nothing happened. This app has faults and I'd rather use it online. Thanks anyways""",BUG,C136,NORMAL
1413,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Robert Perry,Your address cannot be added? Moto X 4.4.2  I can't update my shipping address. Please fix for more stars.,BUG,C137,NORMAL
1414,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S2,Zoe Entwistle,Better than it was Much better than it was. Shame feedback doesn't have related item with it and can't send invoices. Other than that very useful app.,FEATURE,C138,NORMAL
1415,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Tony Little,? Cannot invoice your customers Great for keeping track of things Poor for sellers activities,FEATURE,C138,NORMAL
1416,com.ebay.mobile,2.6.1.98,3,1400000000000,?,D Nix,"Good start  but BUGS."" ""I find myself becoming increasingly annoyed at the bugs and lack of features in this app. Not being able to get to the resolution center easily  not being able to invoice from the app  these are minor annoyances that it takes a desktop machine to overcome. What REALLY chaps me is the bug this app has when I select anything but 7 days for an auction; it will always revert to 7 days when I send up the listing and look at it  and it takes no less than 5 revisions for it to accept my changes. This slows me down",FEATURE,C138,NORMAL
1417,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Andy Jagger,Not the full package ! You can't invoice people or start a case other than that ok for general buying and selling.,FEATURE,C138,NORMAL
1418,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Beccy Davis,"Please update so we are able to send invoices ""Would be great advantage to be able to send invoice to buyer when item bought  ok on laptop or pc but not available on tablet or android unless going via main ebay webpage. Otherwise love using ebay on the go. New update seems ok so far""",FEATURE,C138,NORMAL
1419,com.ebay.mobile,2.6.1.98,3,1400000000000,?,A Google User,Mr beard Would really like a way of sending an invoice to buyer through the app rather than trying to go through the proper website as its a real pain in the neck any chance of doing this I am sure a lot of people would agree that sending and updating an invoice through the app is the right thing to do .,FEATURE,C138,NORMAL
1420,com.ebay.mobile,2.6.1.98,3,1400000000000,?,jason brower,Could be better Should be able to send invoices or check account.   Need a computer for that so it's hard when u travel a lot to bill customers,FEATURE,C138,NORMAL
1421,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Jeremy Nalangan,"lg g2 kitkat ""Update works for me  but sellers desperately need the ability to send invoices from mobile. Why hasn't this been implemented yet? seems such a basic necessity to expedite the selling and buying process.""",FEATURE,C138,NORMAL
1422,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Lee Belshaw,"Good but...... ""This is a good app but just like the iOS version there are options missing  i.e. no option to send invoices etc you can do most things through the app but not everything""",FEATURE,C138,NORMAL
1423,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Andrew Furber,"Still... Needs more features ""Too limited  Could do with request invoice for multiple items from the same seller.""",FEATURE,C138,NORMAL
1424,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S3,Sasa Gavrilovic,"Slow opening!Worse than before! ""Slow opening e.g.saved searches saved sellers feedback pages...Fix it!""",BUG,C139,NORMAL
1425,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Anthony Caraccio,Slow App is slow to load the Selling menu and checking feedback. If happens on both nexus 7 and nexus 4. Please fix.,BUG,C139,NORMAL
1426,com.ebay.mobile,2.6.1.98,3,1400000000000,Samsung Galaxy S2,Adam Zangara,Sluggish since update Seems slower and refreshes a lot since recent update.,BUG,C139,NORMAL
1427,com.ebay.mobile,2.6.1.98,3,1400000000000,?,D Nix,"Good start  but BUGS."" ""I find myself becoming increasingly annoyed at the bugs and lack of features in this app. Not being able to get to the resolution center easily  not being able to invoice from the app  these are minor annoyances that it takes a desktop machine to overcome. What REALLY chaps me is the bug this app has when I select anything but 7 days for an auction; it will always revert to 7 days when I send up the listing and look at it  and it takes no less than 5 revisions for it to accept my changes. This slows me down",BUG,C139,NORMAL
1428,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Richard Jones,Repeat search items spoil good app The app is not bad however it is pretty slow to show saved searches and also it regularly repeats the same items in saved searches which is infuriating.,BUG,C139,NORMAL
1429,com.ebay.mobile,2.6.1.98,3,1400000000000,?,Simon Ma,"Sales tax purposely left out for seller! Why? ""The sale tax is not available for sellers in this app. Meaning sellers would have to pay commission to ebay  PayPal  and now sales tax out of sellers' own pocket. Ebay please add Sale Tax to this app for sellers.""",FEATURE,C140,NORMAL
1430,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,? Now it's worse! Choppy slide transitions between my ebay sections.,BUG,C142,NORMAL
1431,com.ebay.mobile,2.6.1.98,1,1400000000000,Samsung Galaxy S2,Leticia Fuentes,galaxy s2 not showing images and keeps going to home,BUG,C143,NORMAL
1432,com.ebay.mobile,2.6.1.98,2,1400000000000,?,edgarshoe,It's not an update if it's worse Will not load images anymore! What's the deal? How do I go back to previous version?,BUG,C143,NORMAL
1433,com.ebay.mobile,2.6.1.98,3,1400000000000,?,A Google User,Broken images Ever since updating to latest. version. .. some images are broken meaning no picture of item. Please fix asap. This could hurt my sales,BUG,C143,NORMAL
1434,com.ebay.mobile,2.6.1.98,1,1400000000000,EeePad Transformer TF201,Brett M,"? ""Tiny images   really crappy compared too iPad version""",FEATURE,C144,NORMAL
1435,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,Crash on sell item screen On both my pad and s4,BUG,C145,NORMAL
1436,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Daniel Bint,"Help ""After the recent S4 update  this program kept crashing when not open. After uninstalling it now tells me it has an 'unknown error number - 24' when I try to reinstall.""",BUG,C145,NORMAL
1437,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Antonio Iaccino,Broken Update This update won't allow me to search on galaxy s4 active. Search query just refreshes the home screen. FAAAAIIIIL!!!,BUG,C145,NORMAL
1438,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Mike Myers,? Love the app...but it won't work on the s4 anymore. Can see the listings but can't view the descriptions or buy. Please fix. This is my main source for eBay. Will rerate when it works correctly,BUG,C145,NORMAL
1439,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Drissen Brennen,Too many glitches The app was real good a while ago but the recent update really sucks. It doesn't have any parts listed for my vehicles and cant track any of my purchased items. The mobile app is so bad I have to use ebay on my web browser. Maybe its my S4 or not compatible. Idk but it needs to be fixed. I use ebay everyday.,BUG,C145,NORMAL
1440,com.ebay.mobile,2.6.1.98,1,1400000000000,?,samantha lodi,Won't work any more Samsung Galaxy s4 and  stopped working. Please fix the bug.,BUG,C145,NORMAL
1441,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Charles Babcock,Doesn't work after update No longer able to open selections with Galaxy S4 after update.,BUG,C145,NORMAL
1442,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Andrew C,Search is broken since last update Last update messed up search.  Now have to type in the search around 5 times before it will finally work.  Galaxy S4,BUG,C145,NORMAL
1443,com.ebay.mobile,2.6.1.98,1,1400000000000,?,A Google User,Love it Search bar is not working on my s4!! I use ebay everyday and this app used to be 5 stars 2 years ago...I've tried everything and every other app is working,BUG,C145,NORMAL
1444,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Tiffany Mighty,"Do Not Update S4 Users...It Won't Work! ""Having the same issue as another S4 user. After the update I get the -24 error. I also tried uninstalling and restalling and it still won't work. Welp  I'm sure I just lost out on some bids because of this dumb update.  Horrible! Please fix...the mobile app was very accessible and useful for me.""",BUG,C145,NORMAL
1445,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Shafique Ahmed,? Also get the unknown error code on s4,BUG,C145,NORMAL
1446,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Jordan Wilds,"Does not show all hidden fees ""This is a buyers app not a sellers.... I put up my galaxy s4 up for 370 dollars.""""""""for free"""""""" Within 15 minutes it sold. They took 10% witch I expected. Then PayPal(witch is owned by ebay) takes close to 10%  and held for about 14 days. Then after all that  one week later I get a 72 dollar invoice fee. Whatever that is. Then here is the kicker. They charge you yet another fee when you move money out of PayPal. So basically I made less that 224 dollars  and eBay/PayPal made more than 146 dollars.""",BUG,C145,NORMAL
1447,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Christina Coleshill,Error on s4 Error on ebay -24 on Samsung s4 been like this for days now totally fed up,BUG,C145,NORMAL
1448,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Iain Low,"Won't open ""After ebay updated on my S4 the other day it wont open. I tried uninstalling but now it wont reinstall  citing an unknown error -24. Not impressed as this is my main means of using Ebay.""",BUG,C145,NORMAL
1449,com.ebay.mobile,2.6.1.98,1,1400000000000,?,david wessels,? I can't place a bid or purchase anything... using galaxy s4. I click on place bid or description and the app either shuts down or takes me back to search list. Please fix. I want to buy stuff.,BUG,C145,NORMAL
1450,com.ebay.mobile,2.6.1.98,1,1400000000000,?,Alnisa Keith,What is going on!!!! Will not allow me to download to my S4!!!!! Please fix this!!!,BUG,C145,NORMAL
1451,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Sonu Singh,Doesn't work of wifi My ebay app is not working on wifi it shows oops an error occur kindly refresh again n again but when I switch to mobile data it works absolutely fine my handset is samsung galaxy s4 .,BUG,C145,NORMAL
1452,com.ebay.mobile,2.6.1.98,2,1400000000000,?,Miguel Quilab,Shipping costs missing Shipping cost no longer visible in search mode.,FEATURE,C146,NORMAL
1453,com.ebay.mobile,2.6.1.98,3,1400000000000,?,janet Cotino,What happened? The app was awesome... the new options on my Nexus 5 are pretty neat but now its having trouble  loading some pics and calculating shipping costs.,FEATURE,C146,NORMAL
1454,com.ebay.mobile,2.6.1.98,4,1400000000000,HTC One S,Jason Bergunder,"Recommended ""Definitely a good app for your eBay needs. It works well and has a good streamlined interface that is understandable and easy to learn. When selling however  this app does not show as much information as its desktop counterpart such as buyer's address  something essential if you need to answer an email about shipping costs.""",FEATURE,C146,NORMAL
